HANDEDNESS,SCORE,WRIST_X,WRIST_Y,WRIST_Z,THUMB_CMC_X,THUMB_CMC_Y,THUMB_CMC_Z,THUMB_MCP_X,THUMB_MCP_Y,THUMB_MCP_Z,THUMB_IP_X,THUMB_IP_Y,THUMB_IP_Z,THUMB_TIP_X,THUMB_TIP_Y,THUMB_TIP_Z,INDEX_FINGER_MCP_X,INDEX_FINGER_MCP_Y,INDEX_FINGER_MCP_Z,INDEX_FINGER_PIP_X,INDEX_FINGER_PIP_Y,INDEX_FINGER_PIP_Z,INDEX_FINGER_DIP_X,INDEX_FINGER_DIP_Y,INDEX_FINGER_DIP_Z,INDEX_FINGER_TIP_X,INDEX_FINGER_TIP_Y,INDEX_FINGER_TIP_Z,MIDDLE_FINGER_MCP_X,MIDDLE_FINGER_MCP_Y,MIDDLE_FINGER_MCP_Z,MIDDLE_FINGER_PIP_X,MIDDLE_FINGER_PIP_Y,MIDDLE_FINGER_PIP_Z,MIDDLE_FINGER_DIP_X,MIDDLE_FINGER_DIP_Y,MIDDLE_FINGER_DIP_Z,MIDDLE_FINGER_TIP_X,MIDDLE_FINGER_TIP_Y,MIDDLE_FINGER_TIP_Z,RING_FINGER_MCP_X,RING_FINGER_MCP_Y,RING_FINGER_MCP_Z,RING_FINGER_PIP_X,RING_FINGER_PIP_Y,RING_FINGER_PIP_Z,RING_FINGER_DIP_X,RING_FINGER_DIP_Y,RING_FINGER_DIP_Z,RING_FINGER_TIP_X,RING_FINGER_TIP_Y,RING_FINGER_TIP_Z,PINKY_MCP_X,PINKY_MCP_Y,PINKY_MCP_Z,PINKY_PIP_X,PINKY_PIP_Y,PINKY_PIP_Z,PINKY_DIP_X,PINKY_DIP_Y,PINKY_DIP_Z,PINKY_TIP_X,PINKY_TIP_Y,PINKY_TIP_Z,IS_Y
Right,0.9581332206726074,0.4934255182743072,0.5691202878952026,-8.421045549766859e-07,0.4410961866378784,0.504270613193512,-0.0463732108473777,0.3987962603569031,0.4025919735431671,-0.0737825036048889,0.3559651374816894,0.3238829970359802,-0.0942054465413093,0.3126624226570129,0.2598434686660766,-0.1069896072149276,0.4825944006443023,0.2528338432312011,-0.0823329538106918,0.4853917956352234,0.3594144582748413,-0.1075724884867668,0.4765803515911102,0.4753860831260681,-0.1097953245043754,0.4615541100502014,0.5372341275215149,-0.1113760620355606,0.5411916971206665,0.2741974592208862,-0.0747405961155891,0.5403745174407959,0.3950721621513366,-0.1060131713747978,0.5119321942329407,0.507699191570282,-0.1069250032305717,0.4894190728664398,0.5546103119850159,-0.1092610284686088,0.5873810052871704,0.3383795619010925,-0.0688632279634475,0.5981237888336182,0.3999375402927398,-0.1161080598831176,0.5648335218429565,0.5012716054916382,-0.1173882186412811,0.5357500314712524,0.559654951095581,-0.1143408864736557,0.6177391409873962,0.4222858548164367,-0.0648703053593635,0.6748929619789124,0.4209007322788238,-0.1138379424810409,0.7075551748275757,0.4383244812488556,-0.1297951787710189,0.7329691648483276,0.4398088753223419,-0.1367206126451492,True
Right,0.9160081148147584,0.7336498498916626,0.4047821164131164,-1.1192288695838216e-07,0.716448962688446,0.3746880888938904,-0.0111171202734112,0.7040218710899353,0.3443758487701416,-0.0200169943273067,0.6924380660057068,0.3145819008350372,-0.029042575508356,0.6820895671844482,0.2937980890274048,-0.0368175134062767,0.7394515872001648,0.3157823979854584,-0.0102984374389052,0.7471749782562256,0.2994731366634369,-0.0203800480812788,0.742061197757721,0.3180203437805176,-0.0270475298166275,0.7361617684364319,0.3348086476325989,-0.0309252515435218,0.7547802329063416,0.3223209679126739,-0.0101363779976964,0.7645782232284546,0.2960990071296692,-0.0219055004417896,0.7561792731285095,0.3120911419391632,-0.0274115577340126,0.7489957809448242,0.3297636806964874,-0.0300225485116243,0.7679630517959595,0.3336867690086365,-0.0115310493856668,0.7817226648330688,0.3056575953960418,-0.0227855313569307,0.7745360732078552,0.3167728781700134,-0.0251453556120395,0.7677126526832581,0.3309536278247833,-0.0250546000897884,0.7771216034889221,0.3511446118354797,-0.0138863511383533,0.7960159778594971,0.3368352651596069,-0.0224184803664684,0.8092978000640869,0.3294127285480499,-0.0262395981699228,0.8219796419143677,0.3223569691181183,-0.0281045921146869,True
Left,0.9870729446411132,0.1174077093601226,0.6439912915229797,-2.962324856525811e-07,0.1601726114749908,0.6188082695007324,-0.0139249200001358,0.1958448886871338,0.5839084386825562,-0.0228369515389204,0.2272109091281891,0.5585181713104248,-0.0326921455562114,0.254040390253067,0.5509926080703735,-0.0404136925935745,0.1708023101091385,0.5063509345054626,-0.018350776284933,0.1721783578395843,0.4997126758098602,-0.039184033870697,0.1634443551301956,0.551271915435791,-0.0500491969287395,0.156336173415184,0.5792139172554016,-0.0537639893591403,0.1418898552656173,0.4928532242774963,-0.0199026577174663,0.1440865248441696,0.487968385219574,-0.0412000678479671,0.1399327516555786,0.5448561906814575,-0.0465780422091484,0.1352553218603134,0.5768371820449829,-0.0469629615545272,0.1146880239248275,0.4918572008609772,-0.0239355023950338,0.1094194203615188,0.4832552075386047,-0.0460362210869789,0.1114788651466369,0.5379819273948669,-0.047020100057125,0.1134000644087791,0.5725001096725464,-0.0430028960108757,0.0901585966348648,0.498896449804306,-0.028895067051053,0.073343276977539,0.4536272287368774,-0.0421580038964748,0.0595415160059928,0.4247555136680603,-0.0445798970758914,0.0477538704872131,0.3879511058330536,-0.0444973856210708,True
Right,0.9648940563201904,0.5266589522361755,0.6355137825012207,-4.405337676871568e-07,0.4691807329654693,0.6176712512969971,-0.0222784113138914,0.4266077280044555,0.552895724773407,-0.0346428416669368,0.3957116305828094,0.4998206198215484,-0.0462676212191581,0.3620483875274658,0.4762620329856872,-0.0538528151810169,0.4709495306015014,0.4493842720985412,-0.0279221404343843,0.4760156869888305,0.4262871742248535,-0.0490286499261856,0.477792739868164,0.497412234544754,-0.0556095540523529,0.4785084128379822,0.5523706078529358,-0.0578442774713039,0.5098572969436646,0.4361628890037536,-0.0277034807950258,0.5144650340080261,0.4088523983955383,-0.0565704219043254,0.5085752010345459,0.4885997474193573,-0.0635388419032096,0.5063219666481018,0.5432055592536926,-0.0642258003354072,0.5454834699630737,0.439856618642807,-0.0304465629160404,0.5568200945854187,0.3905687928199768,-0.0638562589883804,0.5498702526092529,0.4571708440780639,-0.0682251080870628,0.5435851216316223,0.508781909942627,-0.0654338151216507,0.5752689242362976,0.4620362818241119,-0.0342289730906486,0.6075139045715332,0.4159485697746277,-0.0654082000255584,0.6328734159469604,0.3969352841377258,-0.0790759548544883,0.6540089845657349,0.3719708323478699,-0.0848816260695457,True
Right,0.9205803275108336,0.8329484462738037,0.8537917137145996,-4.084605222942628e-07,0.7908488512039185,0.8650757074356079,-0.0179131980985403,0.7441068887710571,0.8427342176437378,-0.0245963558554649,0.7087084650993347,0.8242394924163818,-0.0294947456568479,0.6782010793685913,0.8246096968650818,-0.0313006117939949,0.7352853417396545,0.7374792098999023,-0.0122298523783683,0.7647604942321777,0.735745370388031,-0.0249024853110313,0.7829917669296265,0.7760294675827026,-0.0305817313492298,0.7905749678611755,0.8061689734458923,-0.0324733853340148,0.7563037276268005,0.7098962664604187,-0.0098448703065514,0.7896479368209839,0.7211639881134033,-0.0245646759867668,0.8020725250244141,0.7729547619819641,-0.0308464020490646,0.8043842315673828,0.8055070638656616,-0.0331198163330554,0.7826845049858093,0.6982854604721069,-0.0096935108304023,0.8096346855163574,0.7022247910499573,-0.0313528217375278,0.818359375,0.7559216618537903,-0.0351885221898555,0.8177712559700012,0.7920259237289429,-0.0323176383972168,0.81007319688797,0.6975499987602234,-0.0100082280114293,0.8126543760299683,0.649933397769928,-0.0258189961314201,0.816799521446228,0.6155506372451782,-0.0284006930887699,0.8186970949172974,0.5816747546195984,-0.0263771768659353,True
Left,0.990115761756897,0.1485393792390823,0.7763705849647522,-2.852651448392862e-07,0.1931521296501159,0.8135999441146851,-0.0224650353193283,0.2569279968738556,0.8120293021202087,-0.028920104727149,0.3058266043663025,0.8079293370246887,-0.034625519067049,0.3399323225021362,0.8104498386383057,-0.0352931134402751,0.2716051340103149,0.7042485475540161,-0.0076349913142621,0.2763860821723938,0.6832830309867859,-0.0266337525099515,0.2466606199741363,0.720949113368988,-0.0324615016579628,0.2369216531515121,0.7377001643180847,-0.0310939960181713,0.2529627382755279,0.6607513427734375,-0.0047333566471934,0.2522503435611725,0.6538243293762207,-0.0263209193944931,0.2242075055837631,0.7046536803245544,-0.0288269203156232,0.2224170118570327,0.7174465656280518,-0.0242911148816347,0.2303013205528259,0.6306242942810059,-0.00660409219563,0.2309093028306961,0.6203117966651917,-0.0334066115319728,0.2053278237581253,0.6760300397872925,-0.0306342188268899,0.1963896453380584,0.7011498808860779,-0.0193631611764431,0.2082897573709488,0.60248202085495,-0.0100715523585677,0.2362368106842041,0.5505329966545105,-0.0241098348051309,0.2547573447227478,0.5263403654098511,-0.0221571903675794,0.2750867307186126,0.5012948513031006,-0.0152932507917284,True
Right,0.9406949281692504,0.761229395866394,0.8330603241920471,-3.968619353145186e-07,0.7151692509651184,0.8563708066940308,-0.0123932398855686,0.6648205518722534,0.8438819646835327,-0.0177857764065265,0.6278823018074036,0.8312149047851562,-0.0231747794896364,0.5978525280952454,0.8338282704353333,-0.0258364081382751,0.6533139944076538,0.7484508156776428,-0.0036827090661972,0.6623934507369995,0.7448848485946655,-0.0185153391212224,0.6876188516616821,0.7814090847969055,-0.0278156343847513,0.7051581740379333,0.8113393187522888,-0.0304802134633064,0.6746758818626404,0.7151029706001282,-0.0033778941724449,0.6890416145324707,0.7239651083946228,-0.0195979438722133,0.711757242679596,0.7694558501243591,-0.0271199531853199,0.728417694568634,0.8062974214553833,-0.0279172789305448,0.6990901827812195,0.6956694722175598,-0.0055078235454857,0.7118766903877258,0.7073113918304443,-0.0250968169420957,0.7292488813400269,0.7522910237312317,-0.0280086416751146,0.7409985065460205,0.7879812121391296,-0.0232542809098958,0.7236548662185669,0.683973491191864,-0.0079342648386955,0.7161963582038879,0.646766722202301,-0.0181200392544269,0.7138718962669373,0.6198197603225708,-0.0174715854227542,0.7105851769447327,0.5977259874343872,-0.0132736479863524,True
Right,0.9452559947967528,0.7152383923530579,0.4194257259368896,-1.0974587638656885e-07,0.6995207071304321,0.3935676515102386,-0.0088056121021509,0.688418447971344,0.365041583776474,-0.0163258258253335,0.6769590973854065,0.3378149271011352,-0.0244729928672313,0.6665348410606384,0.3203577399253845,-0.0318588465452194,0.7196111679077148,0.3385451436042785,-0.0080129448324441,0.7258239984512329,0.3176761269569397,-0.0193624459207057,0.7205315828323364,0.334876000881195,-0.027310537174344,0.7152127623558044,0.3534389734268188,-0.0315126180648803,0.7336717844009399,0.3438939154148102,-0.0090528577566146,0.742982029914856,0.3137050271034241,-0.0225511435419321,0.7346212267875671,0.3291384279727936,-0.0297226067632436,0.7273143529891968,0.3489178419113159,-0.0327134244143962,0.7458411455154419,0.3542715609073639,-0.0115724708884954,0.7581202983856201,0.3246145248413086,-0.0237608570605516,0.7495928406715393,0.3358819186687469,-0.0272688083350658,0.7421296834945679,0.3513830006122589,-0.0272610317915678,0.7549410462379456,0.369792491197586,-0.0148127665743231,0.7738763689994812,0.3536278903484344,-0.0228809248656034,0.7863943576812744,0.3435175120830536,-0.0268945917487144,0.7977441549301147,0.3341549634933471,-0.0288892108947038,True
Left,0.9941593408584596,0.5650854110717773,0.8212686777114868,-2.4552582544856705e-07,0.593214213848114,0.8766220211982727,-0.0094678942114114,0.6376633048057556,0.9053433537483216,-0.0116832768544554,0.6698192358016968,0.9324097037315368,-0.0154308611527085,0.6874317526817322,0.9621113538742064,-0.0169053897261619,0.6539309620857239,0.8289807438850403,-0.0016467360546812,0.6749338507652283,0.8430415987968445,-0.0136317331343889,0.6496841311454773,0.8527064323425293,-0.0171721316874027,0.6342895030975342,0.848505437374115,-0.0162198338657617,0.6473662853240967,0.7947772741317749,-0.0034340377897024,0.6617696285247803,0.8109661340713501,-0.0187651328742504,0.6351197957992554,0.8269727230072021,-0.0230690594762563,0.6242136359214783,0.8238842487335205,-0.0219600014388561,0.638140082359314,0.7646504640579224,-0.0078388825058937,0.6487234830856323,0.7806358337402344,-0.0260487236082553,0.6226308345794678,0.7990782260894775,-0.0266045574098825,0.608936607837677,0.7968409061431885,-0.0208696108311414,0.6292266249656677,0.7316260933876038,-0.0127689866349101,0.659199059009552,0.7115985155105591,-0.0223917383700609,0.6790570616722107,0.707329511642456,-0.02256965264678,0.6998770833015442,0.700100302696228,-0.0198230240494012,True
Left,0.9995023012161256,0.4285986721515655,0.6116617321968079,-1.6508258227077024e-07,0.4608092904090881,0.6051957607269287,-0.0129224564880132,0.4962349832057953,0.5759404897689819,-0.0196476224809885,0.525052547454834,0.5613765120506287,-0.0254111960530281,0.5479203462600708,0.5555163621902466,-0.0297226440161466,0.4815296828746795,0.4730081558227539,-0.0133098131045699,0.4706059992313385,0.487195074558258,-0.0293189026415348,0.4628459215164184,0.5287507772445679,-0.0401081144809722,0.4597055315971374,0.5590301752090454,-0.0449923314154148,0.456710547208786,0.464562326669693,-0.0139398723840713,0.4485656917095184,0.4876313805580139,-0.0305050574243068,0.4447134435176849,0.5362616777420044,-0.0378775969147682,0.4438425302505493,0.5677009224891663,-0.0404321663081646,0.4318152666091919,0.4738930761814117,-0.0167795792222023,0.4260105490684509,0.4918659627437591,-0.0349722430109977,0.4272619485855102,0.5376645922660828,-0.0387402884662151,0.429539144039154,0.5699797868728638,-0.0374732241034507,0.411003440618515,0.4958986341953277,-0.0202027577906847,0.4051031470298767,0.4757682681083679,-0.0320326350629329,0.3981703519821167,0.4573248624801636,-0.0344950333237648,0.3931035995483398,0.4343653619289398,-0.0341339744627475,True
